id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreemeasure_educationalmeasure_measuresystem,schoolorinstitution_degree_degreemeasure_educationalmeasure_measurevalue_stringvalue,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv44598.xml,seguranca da informacao - uniceub  curso relacionado: iso 9001. curso relacionado: configuracao e suporte a sistema operacional a clientes de redes. curso relacionado: seguranca da informacao i. curso relacionado: seguranca da informacao ii curso relacionado: conectividade sem fio. curso relacionado: administracao da ti. curso relacionado: nocoes basicas sobre instalacao de servidores. curso relacionado: e-business. curso relacionado: web design. curso relacionado: java  php  html. curso relacionado: gestao empresarial. curso relacionado: gestao da qualidade e visao estrategica  sebrae curso relacionado: espanhol  intermediario. curso relacionado: ingles tecnico  intermediario. - conhecimento geral do regulamento-   probare,,,,,,,,,,,administracao da ti,,,,,,deg-2,,,,,,uniceub
cv44058.xml,  mba em gerenciamento de projetos - fgv ;,,,,,,,,,,,gerenciamento de projetos,,,,mba,,deg-1,mba,mba,,,,fgv
cv44058.xml,  bacharelado em administracao de empresas - faculdades promove ;,,,,,,,,,,,administracao de empresas,,,,bacharelado em administracao de empresas,,deg-2,bachelors,bachelors,,,,faculdades promove
cv44058.xml,  extensao em analise de sistemas - ufmg ;,,,,,,,,,,,,,,,,,deg-3,,,,,,ufmg
cv44058.xml,  tecnico em processamento de dados - centec ;,,,,,,,,,,,,,,,,,deg-4,,,,,,centec
cv44374.xml,superior completo em gestao de recursos humanos faculdade anhanguera/ brasilia cursando mba em gestao de tecnologia da informacao faculdade anhanguera/ brasilia,,,,,,,,,,,gestao de tecnologia da informacao,,,,mba,false,deg-1,mba,mba,br,brasilia,,faculdade anhanguera
cv42684.xml,| faculdade patos de minas - 2015,,,2015,,notknown,,,,2015,,,,,,,,deg-2,,,,,,faculdade patos de minas
cv42684.xml,graduada em psicologia / fpm,,,,,,,,,,,psicologia / fpm,,,,,,deg-1,,,,,,fpm
cv42684.xml,pos-graduada em psicologia: orientacao profissional / faveni      pos-graduacao em recursos humanos e financas/ faveni (cursando),,,,,,,,,,,recursos humanos e financas,,,,pos-graduacao em recursos humanos e financas,false,deg-3,masters,masters,,,,faveni
cv44361.xml,superior completo: tecnologia em processamento de dados (1999 - 2002) centro de ensino superior de juiz de fora - mg - www.cesjf.br (puc - minas),,,2002,,,1999,,,2002,,tecnologia,,,,ensino superior,true,deg-1,ensino superior,some college,br,juiz de fora,mg,
cv44223.xml,  faculdade anhanguera de  sao bernardo do campo - analise e desenvolvimento de sistemas - conclusao: 12/2016 - foco em desevolvimento web (php e java  html5 e css3)  programacao e administracao de banco de dados(sql server e ) e redes de computadores e analise e gerenciamento de projetos.,,,,2016-12,notknown,,,,,2016-12,administracao,,,banco,,,deg-1,,,br,sao bernardo do campo,,faculdade anhanguera de  sao bernardo do campo
cv42125.xml,curso superior incompleto   gestao de pessoas (fasam) - cursando (termino 12/17),,,,2017-12,notknown,,,,,,gestao de pessoas,,,,,false,deg-1,,,,,,fasam
cv42125.xml, direito (pontificia universidade catolica de goias-puc)- trancado,,,,,,,,,,,direito,,,,,,deg-2,,,,,,pontificia universidade catolica de goias
cv43291.xml,universidade de sao paulo  academica      conclusao: 12/2009                  08/2015  10/2017: localcred assessoria e cobranca ltda.,,,,2009-12,,,2015-08,,,2009-12,,,,,,,deg-1,,,br,sao paulo,,universidade de sao paulo
cv42370.xml,  pos graduacao em gestao estrategica de pessoas - unieuro - concluido em 2o/2015.,,,2015,,notknown,,,,2015,,gestao estrategica de pessoas,,,,pos graduacao em gestao estrategica de pessoas,true,deg-1,bachelors,bachelors,,,,unieuro
cv42370.xml,  graduacao em administracao  -  universidade catolica de brasilia (ucb)  -concluido em 2o/2013.,,,2013,,notknown,,,,2013,,administracao,,,,graduacao em administracao,true,deg-2,bachelors,bachelors,,,,universidade catolica de brasilia (ucb)
cv44679.xml,especializacao em engenharia de software (2006) instituto de computacao - unicamp pos-graduacao concluida,,,2006,,notknown,,,,2006,,engenharia de software,,,,pos-graduacao,true,deg-1,masters,masters,,,,instituto de computacao - unicamp
cv44679.xml,administracao com enfase em analise de sistemas (2001 - 2004) fasp - faculdades associadas de sao paulo nivel superior concluido   competencias c#.net asp.net mvc asp.net web forms visual basic 6.0 entity framework sql server  oracle html  css  javascript vss  tfs  git,,,2004,,,2001,,,2004,,administracao,,,,,true,deg-2,,,br,sao paulo,,fasp - faculdades associadas de sao paulo
cv44034.xml,  2008 - 2010. especializacao mba em gestao e engenharia da producao (furb).,,,2010,,,2008,,,2010,,gestao e engenharia da producao,,,,mba,,deg-1,mba,mba,,,,furb
cv44034.xml,  2006 - 2007 especializacao em sistemas de informacao  com enfase em business intelligence (unc concordia).,,,2007,,,2006,,,2007,,business,,,,,,deg-2,,,,,,unc concordia
cv44034.xml,  2000 - 2004 bacharelado em ciencia da computacao (unochapeco).,,,2004,,,2000,,,2004,,unochapeco,,,,bacharelado em ciencia da computacao,,deg-3,bachelors,bachelors,,,,
cv44034.xml,  2000 - 2002 tecnologo em informatica (unoesc xanxere).,,,2002,,,2000,,,2002,,,,,,,,deg-4,,,,,,unoesc xanxere
cv42362.xml, ensino medio completo   superior recursos humanos (cursando),,,,,,,,,,,,,,,ensino medio completo,false,deg-1,ensino medio completo,some high school or equivalent,,,,
cv44760.xml,superior em psicologia - universidade estacio de sa,,,,,,,,,,,psicologia,,,,,,deg-1,,,,,,universidade estacio de sa
cv44760.xml,superior em pedagogia empresarial - unicarioca,,,,,,,,,,,,,,,,,deg-2,,,,,,unicarioca
cv44760.xml,pos-graduacao em gestao de rh - universidade candido mendes,,,,,,,,,,,gestao de rh,,,,pos-graduacao em gestao de rh,,deg-3,masters,masters,,,,universidade candido mendes
cv44760.xml,pos-graduacao em coaching em lideranca - universidade estacio de sa,,,,,,,,,,,lideranca,,,,pos-graduacao em coaching em lideranca,,deg-4,masters,masters,,,,universidade estacio de sa
cv43967.xml,universidade nove de julho (uninove) ensino superior de sistema de informacao concluido em junho/2009.,,,,2009-06,notknown,,,,,2009-06,,,,,ensino superior,true,deg-1,ensino superior,some college,,,,universidade nove de julho (uninove)
cv43967.xml,- colegio e cursinho desafio 2o grau tecnico em informatica concluido em dezembro/1999.,,,,1999-12,notknown,,,,,1999-12,,,,,,true,deg-2,,,,,,colegio e cursinho desafio
cv45125.xml,ensino medio concluido,,,,,,,,,,,,,,,ensino medio concluido,true,deg-1,ensino medio concluido,high school or equivalent,,,,
cv44815.xml, pos-graduacao - mba mba gestao de pessoas  unopar (novembro/2012) - concluida.,,,,2012-11,notknown,,,,,2012-11,gestao de pessoas,,,,mba,true,deg-2,mba,mba,,,,unopar
cv44815.xml, escolaridade formacao superior completa.    graduacao psicologia  centro de ensino superior de juiz de fora-mg (dezembro/2007) - concluida.,,,,2007-12,notknown,,,,,2007-12,psicologia,,,,graduacao,true,deg-1,bachelors,bachelors,br,juiz de fora,mg,centro de ensino superior
cv42176.xml, ensino superior - completo (recursos humanos) curso   informatica basica   tele-vendas/ call center mais estagio de 40 horas,,,,,,,,,,,,,,,ensino superior,true,deg-1,ensino superior,some college,,,,
cv39483.xml,unieuro pos-graducao em engenharia de software  2013 - 2015,,,2015,,,2013,,,2015,,pos-graducao,,,,,,deg-1,,,,,,unieuro
cv39483.xml,universidade paulista sistemas de informacao  2008 - 2012,,,2012,,,2008,,,2012,,,,,,,,deg-2,,,,,,universidade paulista
cv44118.xml,superior em analise e desenvolvimento de sistemas 2009 - 2010 uniceub - centro universitario de brasilia,,,2010,,,2009,,,2010,,,,,,,,deg-1,,,,,,uniceub - centro universitario de brasilia
cv44387.xml,ensino superior cursando curso: sistemas de informacao instituicao: centro universitario projecao semestre: 3o semestre,,,,,,,,,,,curso,,,,ensino superior,false,deg-1,ensino superior,some college,,,,centro universitario projecao
cv44463.xml,tecnico em informatica montagem e manutencao de micros   gracom senac taguatinga (df)  ensino medio completo   desvendando a computacao  tecnologia da informacao informatica,,,,,,,,,,,desvendando,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,br,taguatinga,df,senac taguatinga
cv44463.xml,senai (ead),,,,,,,,,,,,,,,,,deg-2,,,,,,senai
cv42979.xml,cursando 8o. semestre do curso de ciencia da computacao - universidade paulista 02/2014 - 06/2018  - curso complementar  html5 e css3 - desenvolvendo paginas na web - alura - 32 horas curso php e mysql i e ii - fundamentos para criar um sistema web - alura - 24 horas java programacao orientada a objetos (poo) - rlsystem - 80 horas sql completo - softblue - 60 horas,,,,2018-06,,,2014-02,,,,,,,,,false,deg-1,,,,,,universidade paulista
cv42979.xml,tecnico em informatica - centro paula souza - etec adolpho berezin. julho/2012 - dezembro/2012,,,,2012-12,,,2012-07,,,2012-12,,,,,,,deg-2,,,,,,centro paula souza
cv42979.xml,auxiliar em programacao de computadores - centro paula souza - etec adolpho berezin janeiro/2012 - junho/2012,,,,2012-06,,,2012-01,,,2012-06,,,,,,,deg-3,,,,,,centro paula souza
cv42979.xml,auxiliar de informatica - centro paula souza - etec adolpho berezin. julho/2011 - dezembro/2011,,,,2011-12,,,2011-07,,,2011-12,,,,,,,deg-4,,,,,,centro paula souza
cv44557.xml,pos-graduacao: fundacao getulio vargas / ohio university,,,,,,,,,,,,,,,pos-graduacao,,deg-1,masters,masters,,,,fundacao getulio vargas / ohio university
cv44557.xml,curso: mba executivo internacional em gestao de projetos  graduacao: pontificia universidade catolica de minas gerais curso: ciencias da computacao,,,,,,,,,,,executivo internacional,,,,mba,,deg-2,mba,mba,,,,pontificia universidade catolica de minas gerais
cv44339.xml,2013/15 - pos-graduacao em engenharia de software - senai - florianopolis,,,2015,,,2013,,,2015,,engenharia de software,,,,pos-graduacao em engenharia de software,,deg-1,masters,masters,br,florianopolis,,senai
cv44339.xml,1992 - especializacao pos-graduacao  administracao de empresas esag/univile - universidade da regiao de joinville,,,1992,,notknown,,,,1992,,administracao de empresas,,,,pos-graduacao,,deg-2,masters,masters,,,,universidade da regiao de joinville
cv44339.xml,1985 - graduacao  processamento de dados furb - fundacao universidade regional de blumenau. resumo experiencia profissional empresas que ja atuou:,,,1985,,notknown,,,,1985,,dados,,,,graduacao,,deg-3,bachelors,bachelors,,,,furb - fundacao universidade regional de blumenau
cv39523.xml,universidade paulista bacharelado em sistema de informacao  2005 - 2008,,,2008,,,2005,,,2008,,,,,,bacharelado em sistema de informacao,,deg-1,bachelors,bachelors,,,,universidade paulista
cv43681.xml,  bacharelado em ciencia da computacao - 8o semestre ucb - universidade catolica de brasilia    tecnico em informatica - trancado - 2 periodos concluidos,,,,,,,,,,,ciencia da computacao,,,,bacharelado em ciencia da computacao,,deg-1,bachelors,bachelors,,,,ucb - universidade catolica de brasilia
cv43681.xml,etb - escola tecnica de brasilia,,,,,,,,,,,,,,,,,deg-2,,high school or equivalent,,,,escola tecnica de brasilia
cv43632.xml,superior  2005 - 2008  universidad tecnologica nacional (u.t.n.) - buenos aires - argentina completado ate 3o ano de engenharia eletronica  ensino medio,,,2008,,,2005,,,2008,,engenharia eletronica,,,,ensino medio,true,deg-1,ensino medio,high school or equivalent,ar,buenos aires,,universidad tecnologica nacional
cv43632.xml,1992 - 1998  colegio pio ix - buenos aires - argentina curso: tecnico em eletronica,,,1998,,,1992,,,1998,,tecnico,,,,,,deg-2,,,ar,buenos aires,,colegio pio ix
cv44012.xml,bacharel em ciencias da computacao - fiplac  2016 - treinamento certified scrummaster (csm) - (24 horas) - k21,,,2016,,notknown,,,,2016,,fiplac,,,,bacharel em ciencias da computacao,,deg-2,bachelors,bachelors,,,,
cv44012.xml,2004 - desenvolvimento de aplicacoes web com jsp (25 horas) - topcoders.  ingles nivel intermediario - centro de linguas de brasilia. habilidades especificas   framework: hibernate  struts  jsf  spring  ajax  ibatis  scrum.  servidor: tomcat  jboss e oc4j. ide: eclipse  netbeans  jbuilder e jdeveloper  tecnologias e componentes: vb   webservice   jsp   html   htmldb  xml  xhtml  javascript  css  displaytag  sql  pl/sql  soa  jasper reports  maven  jpa  sap/abap   java  swing.  ferramentas e softwares: rational rose   rad   rsa   hibernate tools  erwin   argouml   jude   powerdesign   bddesign   cvs   vss   db2   sql server  mysql  oracle  msproject  jira  pivotal.,,,2004,,notknown,,,,2004,,,,,,,,deg-3,,,,,,centro de linguas de brasilia
cv44012.xml,/ cursos / certificacoes  scrum master - scrum alliance - certificant id: 000557085 mba em engenharia de software com enfase em gerencia de projetos - upis,,,,,,,,,,,enfase,,,gerencia,mba,,deg-1,mba,mba,,,,upis
cv42668.xml,cursando sistema da informacao estacio facitec formacao profssionaa:      curso java orientado a objetos - caelum,,,,,,,,,,,,,,,,false,deg-1,,,,,,sistema da informacao estacio facitec
cv42668.xml,   curso tecnico de montagem e manutencao de microcomputadores - senac df    curso tecnico de manutencao de notebooks  e placas em geral - capacita ti    curso basico de informatica - asca df    curso tecnicas avancadas em vendas asca df    curso de telemarketing - asca df    curso web designer linguagem html5  css3 e javascript - cursoemvideo    curso algoritmos de programacao - cursoemvideo   experiencias em areas diversas: com   mais  de  8  anos  atuando  na  area  de  ti  desenvolvi  experiencias  em desenvolvimento  softwares e sistemas baseados em pascal (delphi)  banco de dados - oracle  mysql  mssql  web  design 3d  edicao de video  arte grafca em softwares de imagem adobe ilustrator  corel draw e entre outros. tenho tambem conhecimento em banco de dados  sistemas mac os  android  iphone  ipad  frewall  router os  cftv  e uma vasta gama de conhecimentos acumulados. experiencia profssionaa:      empresa: platoflex embregens    funcao: programador    perido: 06 anos      empresa: digit@l.com    funcao: tecnico em informatica/vendedor    perido: 01 ano 04 meses      empresa: allianz ti comercio e servicos de informatica    funcao: tecnico em informatica    perido: 03 anos,,,,,,,,,,,banco,,,,df,,deg-2,doctorate,doctorate,,,,senac
cv37384.xml,mba governanca nas tecnologias da informacao  2014 - 2015 universidade salgado de oliveira,,,2015,,,2014,,,2015,,governanca nas tecnologias da informacao,,,,mba,,deg-2,mba,mba,,,,universidade salgado de oliveira
cv37384.xml,ipog - instituto de pos-graduacao e graduacao,,,,,,,,,,,,,,,pos-graduacao,,deg-1,masters,masters,,,,ipog - instituto de pos
cv39587.xml,faculdade integrada avm especializacao em engenharia de software  tecnologia de informacao  2012 - 2013,,,2013,,,2012,,,2013,,engenharia de software,,,,,,deg-1,,,,,,faculdade integrada avm
cv39587.xml,faculdade de tecnologia de sao paulo tecnologo em processamento de dados  processamento de dados  1998 - 2001 ete fernando prestes,,,2001,,,1998,,,2001,,,,,,,,deg-2,,,br,sao paulo,,faculdade de tecnologia de sao paulo
cv42834.xml,2017 - cursando  psicologia na faculdade udf - brasilia - df,,,2017,,notknown,,,,,,psicologia,,,,,false,deg-3,,,br,brasilia,df,udf
cv42834.xml,2014 a 2016 - cursou ensino superior em psicologia  ate - 6 periodo na - faculdade ciencias medicas de minas gerais - belo horizonte - mg.,,,2016,,,2014,,,2016,,psicologia,,,,ensino superior,,deg-2,ensino superior,some college,br,belo horizonte,mg,faculdade ciencias medicas de minas gerais
cv42834.xml,ensino medio completo - escola de ensino medio padre reus - canoas  - rs,,,,,,,,,,,,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,br,canoas,rs,escola de ensino medio padre reus
cv44977.xml,psicologia - universidade de guarulhos,,,,,,,,,,,psicologia,,,,,,deg-1,,,,,,universidade de guarulhos
cv44122.xml,2011  curso de ingles say it!  cultura inglesa 2011 (cursando)  mestrado em informatica  universidade de brasilia - unb,,,2011,,notknown,,,,,,informatica,,,,mestrado em informatica,false,deg-1,mestrado em informatica,masters,,,,universidade de brasilia - unb
cv44122.xml,2010 (cursando) - pos graduacao em gestao de sala de aula em nivel superior - unidesc,,,2010,,notknown,,,,,,gestao de sala,,,,pos graduacao em gestao de sala de aula em nivel superior,false,deg-2,bachelors,bachelors,,,,unidesc
cv44122.xml,2010  itil foundation v2 - cpmbraxis 2007 - 2008  pos graduacao em engenharia de software  iesb,,,2010,,,2007,,,2010,,engenharia de software,,,,pos graduacao em engenharia de software,,deg-3,bachelors,bachelors,,,,iesb
cv44122.xml,2007  curso de analise e gestao de requisitos  x25 2002/2006  bacharel em sistemas de informacao na faculdade nda  facnet,,,2007,,,2002,,,2007,,sistemas de informacao,,,,bacharel em sistemas de informacao,,deg-4,bachelors,bachelors,,,,faculdade nda - facnet
cv44122.xml,2002 - manutencao  montagem e configuracao de microcomputadores  redes basico - senai,,,2002,,notknown,,,,2002,,,,,,,,deg-5,,,,,,senai
cv45240.xml,graduacao -  ucb-universidade catolica de brasilia cursando -4semestre ads- analise e desenvolvimento de sistemas,,,,,,,,,,,,,,,graduacao,false,deg-1,bachelors,bachelors,,,,ucb-universidade catolica de brasilia
cv45481.xml, mba - gerenciamento de projetos - fgv - fundacao getulio vargas - 05/2017,,,,2017-05,notknown,,,,,2017-05,gerenciamento de projetos,,,,mba,,deg-1,mba,mba,,,,fgv - fundacao getulio vargas
cv45481.xml, graduado em tecnologia da informacao pela fia - faculdades interacao americana conclusao - dez/2008,,,,2008-12,notknown,,,,,2008-12,tecnologia da informacao pela fia,,,,,,deg-2,,,,,,faculdades interacao americana
