id,traininghistory_text,traininghistory_training_description,traininghistory_training_enddate_anydate,traininghistory_training_enddate_stringdate,traininghistory_training_enddate_year,traininghistory_training_enddate_yearmonth,traininghistory_training_entity,traininghistory_training_qualifications_qualification,traininghistory_training_startdate_anydate,traininghistory_training_startdate_stringdate,traininghistory_training_startdate_year,traininghistory_training_startdate_yearmonth,traininghistory_training_type
cv39321.xml,curso de testador de software cursado na empresa x25 informatica  com uma duracao de 64 horas. curso de analise e requisitos orientado ao negocio cursado na empresa x25 informatica  com uma duracao de 52 horas. curso de fundamentos do teste de software  cursado pela ti.exames  com uma duracao de 24 horas. curso fundamentos em gerenciamento de servicos de ti com base na itil edicao 2011  cursado pela ti.exames  com uma duracao de 24 horas. curso de bpm de formacao de analistas de processos - modulo 1 analise e diagnostico de processos  realizado na empresa solaris consulting  com duracao de 24 horas.,curso de bpm de formacao de analistas de processos - modulo 1 analise e diagnostico de processos  realizado na empresa solaris consulting  com duracao de 24 horas,,,2011,,modulo,,,,,,unknown
cv44443.xml,curso de gestao ambiental/ curso para agentes de socorros de urgencia/ curso internacional de emergencia com  produtos  perigosos/  psicofarmacologia  para  terapeutas: uma  abordagem  introdutoria - ibac/  forum internacional de saude mental: acoes e boas praticas - cenat cursos/uniceub/ curso de psicopatologia forense - renova cursos. cursos  da  gvt  presencial: preposto  em  audiencia/  ferramentas  de  selecao/  tutorial  ponto  eletronico - colaborador administrativo/ capacitacao analista de treinamento/ workshop de desdobramento pesquisa de clima/  workshop  procedimentos  de  r&s  e  vagas.com/  gestao  do  tempo  e  rotina  formacao/  6  sigma - yellow belt/ boas praticas no linkedin. cursos  fgv  online: motivacao  nas  organizacoes/  processo  de  comunicacao  e  comunicacao  institucional/ recursos humanos/ gerenciamento do escopo de projetos. cursos catho  online: 6  sigma/  administracao  de  recursos  humanos/  estrategias  de  avaliacao  de  pessoas/ lideranca/ gestao de pessoas. cursos  dtcom/uniceub: recrutamento  e  selecao/  formacao  e  desenvolvimento  profissional  1: fatores  que limitam  o  desenvolvimento  de  pessoas/  formacao  e  desenvolvimento  profissional  2: desenvolvimento  de pessoas  dentro  das  organizacoes/  introducao  a  gestao  do  conhecimento/  lideranca/  indicadores  de desempenho/ administracao eficaz de conflitos/ estruturando a equipe/ trabalho organizacional em equipe/ liderando  a  equipe/  assertividade/  gestao  estrategica  de  pessoas  1: as  habilidades  do  gestor  de  pessoas/ gestao  estrategica  de  pessoas  2: mapeando  competencias/  gestao  estrategica  de  pessoas  3: analisando  o desempenho  de  pessoas/  gestao  estrategica  de  pessoas  4: avaliando  o  desempenho/  gestao  estrategica  de pessoas 5: tendencias/ o poder da lideranca/ lideranca 1  2.,pessoas 5: tendencias/ o poder da lideranca/ lideranca 1  2,,,,,uniceub,,,,,,unknown
cv40338.xml, tecnico de informatica  java - desenvolvimento de sistemas    logica de programacao (delphi e php)    programacao movel    html basico    operador de micro e pacote office    photoshop e corel draw,photoshop e corel draw,,,,,micro e pacote office,,,,,,unknown
cv44190.xml,java servlet (jvelox)  estrategias de marketing na administracao de empresas (unesp - bauru) rpg 400 (itautec ministrado na vme brasil) modelagem de dados (stefanini) analise de sistemas (stefanini) analise orientada a objetos  visual age c++ e  c++ (ibm brasil) asp  html  java script (senai e stefanini).,asp  html  java script (senai e stefanini),,,,,senai e stefanini,,,,,,unknown
cv44289.xml,prince2 foundation - athem 2013 cobit - belmont consulting 2011 itil - belmont consulting 2011 scrum - agrosol 2009 java para web - certificado borland jbuilder 9 - agrosol 2005 linguagem de programacao java - senac 2003 administrador de redes - formacao ispa/cyclades - senac 2002 macromedia - central mac 2001 windows nt server - griaule 1999 delphi 3.0 - informatica 1997 ,delphi 3.0 - informatica 1997,,,1997,,macromedia - central mac,,,,,,unknown
cv43413.xml,dezembro de 2017  brasilia  ingles/ fluente,ingles/ fluente,,,,2017-12,,,,,,,unknown
cv39907.xml, curriculo sem segredo (16hrs)  microsoft windows server 2003  dinamicas e testes na selecao  microsoft windows xp  entrevista: como encara-la!  windows 7  postura e imagem profissional  word 2010 - basico  aplicacoes java mobile  word 2010 - intermediario  ilustracao e design grafico para web  ms outlook 2010  introducao ao e-learning  ms outlook 2007  introducao a informatica  ms word 2007 - basico  ie8  ms word 2007 - intermediario  ms access 2003 - avancado  ms word 2007 - avancado  microsoft powerpoint 2007 - basico  ms word 2007 - avancado  ms powerpoint 2007 - avancado,ms powerpoint 2007 - avancado,,,,,introducao a informatica,,,,,,unknown
cv44020.xml,operador de micro ieii - informatica futura ms-dos  win 98 win 2000  win me  win nt  win xp  win 7  word  excel  corel -draw pager-make e outlook  win serve 2003 - fire works- realizado no senac - dreawvere- realizado no senac - html - realizado no senac - hisco - sistema de seguranca- realizado na telepac - eagle vision - software de seguranca- realizado na cef - my sql / postgresql - realizado facnet - php - realizado facnet - empreendedorismo - sebrae - tecnico em conf e manutencao de micro - planform configuracao e instalacao de softwares e hardwares - curso basico em rede - americana informatica - web design- senac - itil - bancorbras,itil - bancorbras,,,2003,,senac,,,,,,unknown
cv44588.xml,gestao de projetos fiap identificacao e gestao de requisitosbanco abn amro bank. metodologia de desenvolvimentobanco real documentacao de sistemas banco real analise de sistemasbanco real cmmi curso e work shopeds.,cmmi curso e work shopeds,,,,,banco real,,,,,,unknown
cv45057.xml,curso profissionalizante em java: bluestar technology logica de programacao  20 horas  introducao a programacao java  30 horas  orientacao a objetos  30 horas  java internet  30 horas  fundamentos de banco de dados  15 horas  banco de dados  27 horas.,logica de programacao  20 horas  introducao a programacao java  30 horas  orientacao a objetos  30 horas  java internet  30 horas  fundamentos de banco de dados  15 horas  banco de dados  27 horas,,,,,fundamentos de banco,,,,,,unknown
cv43933.xml,27/10/1982 - estado civil: casado   thiago@all4type.com.br (11) 4964-5242   94806-1083   2033-2079   96434-0744 ,(11) 4964-5242   94806-1083   2033-2079   96434-0744,1982-10-27,,2011,,,,,,,,unknown
cv43890.xml,  gestao de requisitos - efti   gerencia de projetos - efti   desenvolvimento de aplicacoes/integracoes de sistemas com ensemble - foton informatica sa   gerencia de requisitos e casos de uso - foton informatica sa   desenvolvimento web com java - dfjug   desenvolvimento de aplicacoes desktop com delphi - eib net - escola de informatica de brasilia   desenvolvimento de aplicacoes com delphi - senac/df,desenvolvimento de aplicacoes com delphi - senac/df,,,,,senac,,,,,,unknown
cv45182.xml, jornada de neuropsicologia.  curso de grafologia - 2008/2013  curso de autogestao e autoconhecimento.  curso: palografico basico - pieron - 2008  curso: atencao concentrada 2008  curso: wisconsin - 2010  curso: brp - 5 - 2010  treinamento no sistema benner rh e benner corp.  ponto eletronico e e-social em ponto dimep  dmprep  dmpadvanced e kairos ,curso: brp - 5 - 2010  treinamento no sistema benner rh e benner corp.  ponto eletronico e e-social em ponto dimep  dmprep  dmpadvanced e kairos,,,2010,,treinamento no sistema benner rh e benner corp,,,,2008,,unknown
cv44302.xml,udemy: nodejs e mongodb - cursando(30hs) udemy: desenvolvimento web - bootstrap (36hs). impacta tecnologia: c# 2010 - modulo i (40hs). impacta tecnologia: c# 2010 - modulo ii (40hs). impacta tecnologia: asp.net 2010 - modulo i (40hs). impacta tecnologia: asp.net 2010 - modulo ii (40hs).,impacta tecnologia: asp.net 2010 - modulo ii (40hs),,,,,modulo ii,,,,,,unknown
cv44692.xml,   certificado auditor interno iso 9000:2008 (julho 2013),certificado auditor interno iso 9000:2008 (julho 2013),,,,2013-07,,,,,,,unknown
cv45185.xml,  certificacoes itil foundation v3 (quint wellington redwood - fev/12) - registro: itil/my727409     ebid - editora paginas amarelas ltda (ggh - yellow pages) - (nov/99 - mar/04)     viacao cometa s/a - grupo jca (abr/04 - mai/06) ,viacao cometa s/a - grupo jca (abr/04 - mai/06),,,,2006-05,viacao cometa s/a,,,,,2004-04,unknown
cv43405.xml,curso oficial mps.br: introducao (c1-mps.br). softex 2012,curso oficial mps.br: introducao (c1-mps.br). softex 2012,,,2012,,,,,,,,unknown
cv39658.xml,tecnologo em gestao de projetos em ti  ciencias da computacao e informatica  2008 - 2010,tecnologo em gestao de projetos em ti  ciencias da computacao e informatica  2008 - 2010,,,2010,,ciencias da computacao e informatica,,,,2008,,unknown
cv43393.xml,analise de sistemas utilizando o rup e a uml carga horaria: 40 horas x25 tecnologia em informatica exadata database machine: 12c administration workshop ed 2 prv carga horaria: 40 horas oracle corporation r9i - oracle reports developer: build reports carga horaria: 30 horas oracle corporation f9ia - oracle9i forms developer: build internet applications carga horaria: 30 horas oracle corporation engenharia de requisitos carga horaria: 20 horas efti sumario de qualificacoes - gerencia de projetos - pmi - scrum - mapeamento de processos - analise de negocio - bmp - levantamento de requisitos - rup - lideranca de equipe - metodologia de desenvolvimento - rup/uml - modelagem de dados - pl sql  java  php - conhecimento em banco de dados oracle - profissional dinamico  com lideranca e foco no resultado  comunicativo  bom relacionamento interpessoal.,relacionamento interpessoal,,,,,carga horaria,,,,,,unknown
cv44953.xml, atualizacao em psicologia do trabalho - ufmg - gestao de carreiras e remuneracao - abril/2007 carga horaria: 30h/aulas  curso: neuropsicologia aplicada ao diagnostico e tratamento de pacientes psiquiatricos - joao vinicius salgado e leandro malloy-diniz (faculdade metropolitana de belo horizonte) carga horaria: 6h/aulas   curso: introducao a avaliacao neuropsicologica - katia osternack - usp  curso laudos periciais nas varas de familia - roselane martins - carga horaria: 8h/aulas  word  excel  windows  powerpoint. apresentacao de trabalho/publicacoes magnino  l. teotonio  m. rocha  a. c. rezende  f. costa  erico de castro e malloy-diniz  leandro fernandes. neuropsicologia das heminegligencias. 2002. (apresentacao de trabalho/comunicacao). magnino  l. v. correa  f. c. c. pereira  m. t.. a debilidade e suas implicacoes. oficina (belo horizonte)  v. 22/23  p. 127-130  2005. silva  carlos felippe cordeiro  rezende  flaviane aparecida e teotonio  marlene pereira. oficina terapeutica: sexualidade na adolescencia - (fumec) (apresentacao de trabalho/comunicacao).,teotonio  marlene pereira. oficina terapeutica: sexualidade na adolescencia - (fumec) (apresentacao de trabalho/comunicacao),,,2005,2007-04,fumec,,,,,,unknown
cv43895.xml,monitor de logica e programacao - uniprojecao (ago 2014 - jul 2015) meu portfolio nao esta aqui  caso necessite de mais informacoes sobre outros trabalhos  experiencia profissional e atividades extra-curriculares  visite meu github e gist  - ou para qualquer duvida - entre em contato comigo.,e atividades extra-curriculares  visite meu github e gist  - ou para qualquer duvida - entre em contato comigo,,,,2015-07,,,,,,2014-08,unknown
cv45031.xml,sql server \ oracle .net \ javascript \ asp access avancado (programacao vba) dreamweaver  crystal report,dreamweaver  crystal report,,,,,,,,,,,unknown
cv42921.xml,curso de extencao - psicopatologia forense instituto lg curso basico de libras universidade catolica de brasilia,universidade catolica de brasilia,,,,,universidade catolica de brasilia,,,,,,unknown
cv44018.xml,treinamento windows azure - allen informatica - 08 horas. - curso basico (interno) de integration bus ibm - 08 horas. - coti informatica: webdeveloper em java - 2008 - 80 horas,coti informatica: webdeveloper em java - 2008 - 80 horas,,,2008,,coti informatica,,,,,,unknown
cv42936.xml,tecnico: tecnico em contabilidade / eixo tecnologico: gestao e negocios profissionalizante: operador de computador aperfeicoamento: alunos com altas habilidades e necessidades especiais brincadeira como acao: enfrentando a doenca e a hospitalizacao caracteristicas do processo de trabalho dos psicologos peritos examinadores de transito psicoterapia para criancas e adolescentes abrigados,psicoterapia para criancas e adolescentes abrigados,,,,,,,,,,,unknown
cv43240.xml,   introducao a ciencia de dados - data science academy - em curso     big data fundamentos - data science academy - em curso     logica de programacao - solfblue - jul/2015    logica e programacao java 6 - x25 treinamentos - jul/2015    modelagem de negocios e empreendedorismo - dez/2015 2. atividades extras:    monitoria de analise de requisitos (880 horas) - fev/2015 a jul/2016     desafio universitario empreendedor sebrae/2015 - vencedora nacional ,desafio universitario empreendedor sebrae/2015 - vencedora nacional,,current,2015,2016-07,desafio universitario empreendedor sebrae,,,,,2015-02,unknown
cv44270.xml, visual studio 2005 e 2011  crystal reports do visual studio 2011.  adobe fireworks  adobe dreamwever.  gerenciamento de projetos pmbok,gerenciamento de projetos pmbok,,,2011,,,,,,,,unknown
cv42771.xml,2018 - recrutamento e selecao - associacao brasileira de educacao online. carga horaria: 40 horas. 2017 - capacitacao em atencao a violencia domestica - universidade federal de santa catarina - pro-reitoria de extensao. carga horaria: 120 horas. 2017 - elaboracao de projetos e capacitacao de recursos - sebrae/senai - curso presencial. carga horaria: 40 horas. 2016 - acompanhante terapeutico e pedagogico no ambiente escolar - centro resolucao multidisciplinar. curso presencial. carga horaria: 10 horas. 2016 - psicologia clinica - cursos online educa - carga horaria: 60 horas. 2014 - sindrome de burnout - programa de educacao continuada do portal educacao. carga horaria: 80 horas. 2011 - motivacao nas organizacoes - programa de educacao a distancia da fundacao getulio vargas. carga horaria: 5 horas. 2010 - recursos humanos - programa de educacao a distancia da fundacao getulio vargas. carga horaria: 15 horas. ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ,2010 - recursos humanos - programa de educacao a distancia da fundacao getulio vargas. carga horaria: 15 horas,,,2010,,programa de educacao a distancia da fundacao getulio vargas. carga,,,,,,unknown
